number,contractName,name,address,position,banking,bonus,status,lastUpdate,connected,overflow,shape,totalStands,mainStands,overflowStands,snapshot_time
173,toulouse,00173 - BOURGES - MAUNOURY - SÉGLA,25 AV MAURICE BOURGES MAUNOURY,"{'latitude': 43.633171, 'longitude': 1.450638}",False,False,OPEN,2025-06-24T08:32:15Z,True,False,,"{'availabilities': {'bikes': 2, 'stands': 15, 'mechanicalBikes': 1, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 19}","{'availabilities': {'bikes': 2, 'stands': 15, 'mechanicalBikes': 1, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 19}",,2025-06-24T10:40:30.138289
70,toulouse,00070 - PLACE DU FER A CHEVAL,5 PLACE DU FER A CHEVAL,"{'latitude': 43.592366, 'longitude': 1.434121}",False,False,OPEN,2025-06-24T08:39:16Z,True,False,,"{'availabilities': {'bikes': 1, 'stands': 13, 'mechanicalBikes': 1, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 1, 'stands': 13, 'mechanicalBikes': 1, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
141,toulouse,00141 - FONTAINE LESTANG METRO,237 RUE HENRI DESBALS,"{'latitude': 43.587389, 'longitude': 1.417918}",False,False,OPEN,2025-06-24T08:39:11Z,True,False,,"{'availabilities': {'bikes': 6, 'stands': 11, 'mechanicalBikes': 5, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 6, 'stands': 11, 'mechanicalBikes': 5, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
108,toulouse,00108 - MARQUETTE - SÉBASTOPOL,40 RUE SEBASTOPOL,"{'latitude': 43.612279, 'longitude': 1.428827}",False,False,OPEN,2025-06-24T08:39:48Z,True,False,,"{'availabilities': {'bikes': 15, 'stands': 2, 'mechanicalBikes': 12, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 15, 'stands': 2, 'mechanicalBikes': 12, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",,2025-06-24T10:40:30.138289
85,toulouse,00085 - BARCELONE - LECLERC,2 BD DU MARECHAL LECLERC,"{'latitude': 43.606847, 'longitude': 1.430615}",False,False,OPEN,2025-06-24T08:34:04Z,True,False,,"{'availabilities': {'bikes': 0, 'stands': 21, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 22}","{'availabilities': {'bikes': 0, 'stands': 21, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 22}",,2025-06-24T10:40:30.138289
331,toulouse,00331 - LAVAUR - DALOU,"41, rue Jules Dalou - Angle avenue Lavaur","{'latitude': 43.622578, 'longitude': 1.462668}",False,False,OPEN,2025-06-24T08:39:43Z,True,False,,"{'availabilities': {'bikes': 3, 'stands': 9, 'mechanicalBikes': 3, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 3, 'stands': 9, 'mechanicalBikes': 3, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
202,toulouse,00202 - SAINT-EXUPERY - BUTTE,165 AV ANTOINE DE ST EXUPERY,"{'latitude': 43.581632, 'longitude': 1.475865}",False,False,OPEN,2025-06-24T08:39:48Z,True,False,,"{'availabilities': {'bikes': 5, 'stands': 12, 'mechanicalBikes': 4, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 17}","{'availabilities': {'bikes': 5, 'stands': 12, 'mechanicalBikes': 4, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 17}",,2025-06-24T10:40:30.138289
102,toulouse,00102 -  MISTRAL - FLEURANCE,18 ALLEE FREDERIC MISTRAL,"{'latitude': 43.593567, 'longitude': 1.453066}",False,False,OPEN,2025-06-24T08:39:40Z,True,False,,"{'availabilities': {'bikes': 1, 'stands': 17, 'mechanicalBikes': 1, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 19}","{'availabilities': {'bikes': 1, 'stands': 17, 'mechanicalBikes': 1, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 19}",,2025-06-24T10:40:30.138289
143,toulouse,00143 - DESBALS - SAINTONGE,PL GENEVIEVE ANTHONIOZ DE GAULLE / ANGLE RUE HENRY DESBALS,"{'latitude': 43.581384, 'longitude': 1.413607}",True,False,OPEN,2025-06-24T08:37:14Z,True,False,,"{'availabilities': {'bikes': 17, 'stands': 1, 'mechanicalBikes': 9, 'electricalBikes': 8, 'electricalInternalBatteryBikes': 8, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}","{'availabilities': {'bikes': 17, 'stands': 1, 'mechanicalBikes': 9, 'electricalBikes': 8, 'electricalInternalBatteryBikes': 8, 'electricalRemovableBatteryBikes': 0}, 'capacity': 20}",,2025-06-24T10:40:30.138289
106,toulouse,00106 - BRIENNE - DELORME,99 ALL DE BRIENNE,"{'latitude': 43.608424, 'longitude': 1.423848}",False,False,OPEN,2025-06-24T08:35:13Z,True,False,,"{'availabilities': {'bikes': 5, 'stands': 14, 'mechanicalBikes': 5, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 21}","{'availabilities': {'bikes': 5, 'stands': 14, 'mechanicalBikes': 5, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 21}",,2025-06-24T10:40:30.138289
30,toulouse,00030 - PLACE ANATOLE FRANCE,40 PL ANATOLE FRANCE,"{'latitude': 43.606241, 'longitude': 1.438341}",False,False,OPEN,2025-06-24T08:39:28Z,True,False,,"{'availabilities': {'bikes': 25, 'stands': 0, 'mechanicalBikes': 20, 'electricalBikes': 5, 'electricalInternalBatteryBikes': 5, 'electricalRemovableBatteryBikes': 0}, 'capacity': 25}","{'availabilities': {'bikes': 25, 'stands': 0, 'mechanicalBikes': 20, 'electricalBikes': 5, 'electricalInternalBatteryBikes': 5, 'electricalRemovableBatteryBikes': 0}, 'capacity': 25}",,2025-06-24T10:40:30.138289
365,toulouse,00365 - ESPAGNE - CURIEN,"2, avenue Hubert Curien face entrée Pierre Fabre et IUCT","{'latitude': 43.558038, 'longitude': 1.426581}",False,False,OPEN,2025-06-24T08:38:43Z,True,False,,"{'availabilities': {'bikes': 4, 'stands': 9, 'mechanicalBikes': 0, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 4, 'stands': 9, 'mechanicalBikes': 0, 'electricalBikes': 4, 'electricalInternalBatteryBikes': 4, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
170,toulouse,00170 - ALBI - NICOL,FACE 163 CHE NICOL,"{'latitude': 43.635586, 'longitude': 1.464289}",True,False,OPEN,2025-06-24T08:38:38Z,True,False,,"{'availabilities': {'bikes': 5, 'stands': 12, 'mechanicalBikes': 5, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 17}","{'availabilities': {'bikes': 5, 'stands': 12, 'mechanicalBikes': 5, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 17}",,2025-06-24T10:40:30.138289
274,toulouse,00274 - GALLIENI GARE,FACE 296 RTE DE SEYSSES / HALTE SNCF GALLIENI - CANCEROPOLE,"{'latitude': 43.573998, 'longitude': 1.419495}",False,False,OPEN,2025-06-24T08:38:21Z,True,False,,"{'availabilities': {'bikes': 6, 'stands': 11, 'mechanicalBikes': 1, 'electricalBikes': 5, 'electricalInternalBatteryBikes': 5, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 6, 'stands': 11, 'mechanicalBikes': 1, 'electricalBikes': 5, 'electricalInternalBatteryBikes': 5, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
123,toulouse,00123 - HOTEL DE POLICE,1 RUE DE CHAUSSAS,"{'latitude': 43.61497, 'longitude': 1.432909}",False,False,OPEN,2025-06-24T08:39:07Z,True,False,,"{'availabilities': {'bikes': 7, 'stands': 15, 'mechanicalBikes': 7, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 23}","{'availabilities': {'bikes': 7, 'stands': 15, 'mechanicalBikes': 7, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 23}",,2025-06-24T10:40:30.138289
6,toulouse,00006 - LOIS - CAPITOL,10 RUE DES LOIS,"{'latitude': 43.605161, 'longitude': 1.442323}",False,False,OPEN,2025-06-24T08:39:26Z,True,False,,"{'availabilities': {'bikes': 7, 'stands': 6, 'mechanicalBikes': 5, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 7, 'stands': 6, 'mechanicalBikes': 5, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
213,toulouse,00213 - PUJOL - CHAUBET,129 AV DE CASTRES,"{'latitude': 43.600704, 'longitude': 1.467249}",False,False,OPEN,2025-06-24T08:32:38Z,True,False,,"{'availabilities': {'bikes': 0, 'stands': 17, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 17}","{'availabilities': {'bikes': 0, 'stands': 17, 'mechanicalBikes': 0, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 17}",,2025-06-24T10:40:30.138289
257,toulouse,00257 - CHÂT DE L'HERS - FONTANELLES,CH DU CHATEAU DE L'HERS / ANGLE CH FONTANELLES,"{'latitude': 43.600712, 'longitude': 1.48356}",False,False,OPEN,2025-06-24T08:34:18Z,True,False,,"{'availabilities': {'bikes': 7, 'stands': 9, 'mechanicalBikes': 6, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 16}","{'availabilities': {'bikes': 7, 'stands': 9, 'mechanicalBikes': 6, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 16}",,2025-06-24T10:40:30.138289
9,toulouse,00009 - ROQUEMAUREL - MAILLARD,RUE ROQUEMAUREL / ANGLE 3 RUE ANNE FRANCK,"{'latitude': 43.596069, 'longitude': 1.410505}",True,False,OPEN,2025-06-24T08:37:57Z,True,False,,"{'availabilities': {'bikes': 4, 'stands': 13, 'mechanicalBikes': 4, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 4, 'stands': 13, 'mechanicalBikes': 4, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
389,toulouse,00389 - EGLISE - LARDENNE,"199, avenue de Lardenne","{'latitude': 43.591193, 'longitude': 1.384961}",False,False,OPEN,2025-06-24T08:38:48Z,True,False,,"{'availabilities': {'bikes': 10, 'stands': 2, 'mechanicalBikes': 8, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 10, 'stands': 2, 'mechanicalBikes': 8, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
332,toulouse,00332 - PLACE ROSINE BET,"4, place Rosine Bet","{'latitude': 43.623355, 'longitude': 1.467742}",False,False,OPEN,2025-06-24T08:39:31Z,True,False,,"{'availabilities': {'bikes': 5, 'stands': 6, 'mechanicalBikes': 3, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 5, 'stands': 6, 'mechanicalBikes': 3, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
97,toulouse,00097 - BONREPOS - RAYMOND IV,FACE AU 66 RUE RAYMOND IV,"{'latitude': 43.612475, 'longitude': 1.451558}",False,False,OPEN,2025-06-24T08:35:42Z,True,False,,"{'availabilities': {'bikes': 2, 'stands': 19, 'mechanicalBikes': 1, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 21}","{'availabilities': {'bikes': 2, 'stands': 19, 'mechanicalBikes': 1, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 21}",,2025-06-24T10:40:30.138289
49,toulouse,00049 - PLACE DU PONT - NEUF,DEVANT 12 PLACE DU PONT NEUF,"{'latitude': 43.599598, 'longitude': 1.440942}",False,False,OPEN,2025-06-24T08:38:28Z,True,False,,"{'availabilities': {'bikes': 3, 'stands': 18, 'mechanicalBikes': 2, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 24}","{'availabilities': {'bikes': 3, 'stands': 18, 'mechanicalBikes': 2, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 24}",,2025-06-24T10:40:30.138289
347,toulouse,00347 - REVEL - ARMENTIÈRES,"Face, 1 rue d'Armentières","{'latitude': 43.573815, 'longitude': 1.491081}",False,False,OPEN,2025-06-24T08:32:08Z,True,False,,"{'availabilities': {'bikes': 4, 'stands': 4, 'mechanicalBikes': 1, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 4, 'stands': 4, 'mechanicalBikes': 1, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
359,toulouse,00359 - SALADE PONSAN - SAHUQUE,"Face au 49, chemin salade Ponsan","{'latitude': 43.563636, 'longitude': 1.45531}",False,False,OPEN,2025-06-24T08:39:07Z,True,False,,"{'availabilities': {'bikes': 1, 'stands': 10, 'mechanicalBikes': 1, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 1, 'stands': 10, 'mechanicalBikes': 1, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
191,toulouse,00191 - JARDIN DU PECH,395 ROUTE DE SAINT SIMON,"{'latitude': 43.590046, 'longitude': 1.415246}",False,False,OPEN,2025-06-24T08:38:33Z,True,False,,"{'availabilities': {'bikes': 1, 'stands': 15, 'mechanicalBikes': 1, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 1, 'stands': 15, 'mechanicalBikes': 1, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
291,toulouse,00291 - ÎLE DU RAMIER TRAMWAY,"Carrefour pont Saint Michel  /  avenue du Grand Ramier, face Théâtre de verdure","{'latitude': 43.592077, 'longitude': 1.439829}",False,False,OPEN,2025-06-24T08:39:37Z,True,False,,"{'availabilities': {'bikes': 7, 'stands': 5, 'mechanicalBikes': 7, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 7, 'stands': 5, 'mechanicalBikes': 7, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
52,toulouse,00052 - DUPORTAL - RAYMOND V,39 BD ARMAND DUPORTAL,"{'latitude': 43.608571, 'longitude': 1.434762}",False,False,OPEN,2025-06-24T08:39:14Z,True,False,,"{'availabilities': {'bikes': 3, 'stands': 18, 'mechanicalBikes': 2, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 21}","{'availabilities': {'bikes': 3, 'stands': 18, 'mechanicalBikes': 2, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 21}",,2025-06-24T10:40:30.138289
104,toulouse,00104 - AV. DE MURET TRAMWAY,219 AV DE MURET,"{'latitude': 43.589126, 'longitude': 1.431449}",False,False,OPEN,2025-06-24T08:39:10Z,True,False,,"{'availabilities': {'bikes': 1, 'stands': 17, 'mechanicalBikes': 1, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}","{'availabilities': {'bikes': 1, 'stands': 17, 'mechanicalBikes': 1, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 18}",,2025-06-24T10:40:30.138289
19,toulouse,00019 - CARNOT - PERI,1 RUE DES 7 TROUBADOURS,"{'latitude': 43.605571, 'longitude': 1.449297}",False,False,OPEN,2025-06-24T08:37:12Z,True,False,,"{'availabilities': {'bikes': 11, 'stands': 13, 'mechanicalBikes': 9, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 24}","{'availabilities': {'bikes': 11, 'stands': 13, 'mechanicalBikes': 9, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 24}",,2025-06-24T10:40:30.138289
13,toulouse,00013 - LOIS - ESQUILE,1 RUE DE L ESQUILE,"{'latitude': 43.606146, 'longitude': 1.44135}",False,False,OPEN,2025-06-24T08:34:34Z,True,False,,"{'availabilities': {'bikes': 2, 'stands': 4, 'mechanicalBikes': 3, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}","{'availabilities': {'bikes': 2, 'stands': 4, 'mechanicalBikes': 3, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}",,2025-06-24T10:40:30.138289
129,toulouse,00129 - CROIX DE PIERRE TRAMWAY,2 BD DEODAT DE SEVERAC,"{'latitude': 43.585732, 'longitude': 1.427853}",False,False,OPEN,2025-06-24T08:38:32Z,True,False,,"{'availabilities': {'bikes': 3, 'stands': 5, 'mechanicalBikes': 2, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 16}","{'availabilities': {'bikes': 3, 'stands': 5, 'mechanicalBikes': 2, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 16}",,2025-06-24T10:40:30.138289
287,toulouse,00287 - STADE TOULOUSAIN,114 RUE DES TROENES / ANGLE STADE ERNEST WALLON,"{'latitude': 43.620607, 'longitude': 1.415125}",True,False,OPEN,2025-06-24T08:39:04Z,True,False,,"{'availabilities': {'bikes': 14, 'stands': 14, 'mechanicalBikes': 11, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 30}","{'availabilities': {'bikes': 14, 'stands': 14, 'mechanicalBikes': 11, 'electricalBikes': 3, 'electricalInternalBatteryBikes': 3, 'electricalRemovableBatteryBikes': 0}, 'capacity': 30}",,2025-06-24T10:40:30.138289
212,toulouse,00212 - CHIRAC - CHAUMIERE,RUE DE LA CHAUMIERE / 50 M APRES RD-PT DU CAPITAINE DREYFUS,"{'latitude': 43.6152, 'longitude': 1.465444}",False,False,OPEN,2025-06-24T08:30:22Z,True,False,,"{'availabilities': {'bikes': 10, 'stands': 7, 'mechanicalBikes': 8, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 17}","{'availabilities': {'bikes': 10, 'stands': 7, 'mechanicalBikes': 8, 'electricalBikes': 2, 'electricalInternalBatteryBikes': 2, 'electricalRemovableBatteryBikes': 0}, 'capacity': 17}",,2025-06-24T10:40:30.138289
284,toulouse,00284 - ATLANTA - AGDE,67 RTE D'AGDE / RD PT DAVID FREIMAN,"{'latitude': 43.627013, 'longitude': 1.477098}",False,False,OPEN,2025-06-24T08:31:42Z,True,False,,"{'availabilities': {'bikes': 6, 'stands': 7, 'mechanicalBikes': 6, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}","{'availabilities': {'bikes': 6, 'stands': 7, 'mechanicalBikes': 6, 'electricalBikes': 0, 'electricalInternalBatteryBikes': 0, 'electricalRemovableBatteryBikes': 0}, 'capacity': 15}",,2025-06-24T10:40:30.138289
342,toulouse,00342 - GLOIRE - CHIRAC,"Face 2 bis, chemin de Pelleport","{'latitude': 43.606975, 'longitude': 1.473375}",False,False,OPEN,2025-06-24T08:30:17Z,True,False,,"{'availabilities': {'bikes': 2, 'stands': 9, 'mechanicalBikes': 1, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 2, 'stands': 9, 'mechanicalBikes': 1, 'electricalBikes': 1, 'electricalInternalBatteryBikes': 1, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
323,toulouse,00323 - RAYNAL - ALLIER,"Face 81, chemin Raynal","{'latitude': 43.631641, 'longitude': 1.454852}",False,False,OPEN,2025-06-24T08:31:13Z,True,False,,"{'availabilities': {'bikes': 8, 'stands': 4, 'mechanicalBikes': 2, 'electricalBikes': 6, 'electricalInternalBatteryBikes': 6, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}","{'availabilities': {'bikes': 8, 'stands': 4, 'mechanicalBikes': 2, 'electricalBikes': 6, 'electricalInternalBatteryBikes': 6, 'electricalRemovableBatteryBikes': 0}, 'capacity': 13}",,2025-06-24T10:40:30.138289
